mid,用户名,发文时间,内容,转发数,评论数,点赞数
4474117346814698#,种草囤货买买酱,02月20日,"
                    每日补充，增强免疫力！！！  【29.9】汤臣倍健 维生素C 30片*2   拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等~ ​                ", 5, 1,1
4474116122047238#,大牌囤货达人,02月20日,"
                    每日补充，增强免疫力！！！  【29.9】汤臣倍健 维生素C 30片*2   拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等~ ​                ",0, 1,0
4474116121505199#,囤货丸子酱,02月20日,"
                    每日补充，增强免疫力！！！  【29.9】汤臣倍健 维生素C 30片*2   拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等~ ​                ", 6, 1,0
4474115001995215#,一只糊涂包,02月20日,"
汤臣倍健//@蔡徐坤全球粉丝后援会:#我们战在一起,共克时艰# 蔡徐坤 为爱守护，驰援一线，增强自身免疫力格外重要，小汤的营养物资超暖心，我们一起携手共同抗“疫”@蔡徐坤 ",0,0,0
4474114859011500#,美妆小秘密,02月20日,"
                    每日补充，增强免疫力！！！  【29.9】汤臣倍健 维生素C 30片*2   拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等~ ​                ", 5, 1,0
4474112116409075#,丽君A5,02月20日,"
                    正常发货】胶原软骨素钙共180片 原价138元，券后价【133元】 【正常发货】汤臣倍健胶原钙180片，易吸收，增加骨密度，骨骼好营养，让骨头硬朗如初，有效补充钙，还能增强免疫力哟，补软骨、护关节！关键疼痛，关节损伤！适合各个年龄段 #好物撩一撩##花式种草# 花式种草社区  ​  展开全文c ",0,0,0
4474109989285291#,泡泡挖白菜,02月20日,"
                    【汤臣倍健 维生素C 30片*2】29.9  拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等 ​                ",0, 1,4
4474109746437328#,省钱挖挖菜,02月20日,"
                    每日补充，增强免疫力！！！【29.9】汤臣倍健 维生素C 30片*2  拍第二项！�不爱吃青菜的宝宝可以试试这个，平时容易口腔溃疡、牙龈出血，感冒，以及皮肤暗沉、手容易起皮等，都会有一定效果的�~主要可以增强抵抗力、预防口腔溃疡维，还有抗氧化！ ​                ",0, 2,0
4474108513092552#,白菜百才,02月20日,"
                    每日补充，增强免疫力！！！汤臣倍健 维生素C 30片*2 ￥29.9拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等� ​​​​平时可以吃一下啊！！！ ​                ",0, 2,13
4474108345589143#,魏晋花未尽,02月20日,"
汤臣倍健//@乐坤不疲:阿汤//@82号茶餐厅老板娘:超暖心//@乔一无人岛 :汤爸//@-狙擊少女 :汤爸//@蔡徐坤后援会网投组 :蔡徐坤|#我们战在一起,共克时艰# 为爱守护，驰援一线，增强自身免疫力格外重要，小汤的营养物资超暖心，我们一起携手共同抗“疫”@蔡徐坤 ",0,0,0
4474106869478712#,暖男的猫,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106869081296#,男士潮搭指南,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106869078294#,型男绅士菌,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106868899914#,蓝朋友淘优品,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106868896198#,时尚潮男菌,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864878248#,快叫老公,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864875939#,淘轻松小窝,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864875085#,淘京多查券,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864874064#,路过心弦的话,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864872018#,买买菌的小仙女,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864699440#,三人与句,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864698245#,男士穿搭潮流风,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864698035#,惠人乐购,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864695217#,型男欧巴菌,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864693632#,万人乐购,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864693220#,潮女牧牧菌,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864692297#,种草工人,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864881026#,惠人小窝,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864881193#,寻宝小窝,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106864881361#,品味男装菌,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106865078907#,惠生活小窝,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106865080692#,程同学·,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106865081044#,购轻松小窝,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106865086569#,聚焦感悟,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
4474106865088921#,奔跑吧-陈赤赤,02月20日,"
                    每日补充??增强免疫力哦！！  汤臣倍健 维生素C 30片*2【29.9】  ??拍第二项！维生素C可以预防缺铁性贫血、增强自身免疫力以及参与胶原蛋白的合成等??这橘子味的也很好吃的哦，你们可以买了，平时来两粒哦！！！ ​                ",0, 1,0
